"iter" "posterior" "prior" "likelihood" "acceptance" "beta" "gamma"
"7871" 7871 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.171261593190192 0.00222351848638325 0.481387348307183
"7872" 7872 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.171239837398374 0.00222351848638325 0.481387348307183
"7873" 7873 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.17121808713324 0.00222351848638325 0.481387348307183
"7874" 7874 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.171196342392685 0.00222351848638325 0.481387348307183
"7875" 7875 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.171174603174603 0.00222351848638325 0.481387348307183
"7876" 7876 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.171152869476892 0.00222351848638325 0.481387348307183
"7877" 7877 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.171131141297448 0.00222351848638325 0.481387348307183
"7878" 7878 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.171109418634171 0.00222351848638325 0.481387348307183
"7879" 7879 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.17108770148496 0.00222351848638325 0.481387348307183
"7880" 7880 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.171065989847716 0.00222351848638325 0.481387348307183
"7881" 7881 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.17104428372034 0.00222351848638325 0.481387348307183
"7882" 7882 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.171022583100736 0.00222351848638325 0.481387348307183
"7883" 7883 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.171000887986807 0.00222351848638325 0.481387348307183
"7884" 7884 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.170979198376459 0.00222351848638325 0.481387348307183
"7885" 7885 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.170957514267597 0.00222351848638325 0.481387348307183
"7886" 7886 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.170935835658128 0.00222351848638325 0.481387348307183
"7887" 7887 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.170914162545962 0.00222351848638325 0.481387348307183
"7888" 7888 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.170892494929006 0.00222351848638325 0.481387348307183
"7889" 7889 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.170870832805172 0.00222351848638325 0.481387348307183
"7890" 7890 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.17084917617237 0.00222351848638325 0.481387348307183
"7891" 7891 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.170827525028514 0.00222351848638325 0.481387348307183
"7892" 7892 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.170805879371515 0.00222351848638325 0.481387348307183
"7893" 7893 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.170784239199291 0.00222351848638325 0.481387348307183
"7894" 7894 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.170762604509754 0.00222351848638325 0.481387348307183
"7895" 7895 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.170740975300823 0.00222351848638325 0.481387348307183
"7896" 7896 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.170719351570415 0.00222351848638325 0.481387348307183
"7897" 7897 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.170697733316449 0.00222351848638325 0.481387348307183
"7898" 7898 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.170676120536845 0.00222351848638325 0.481387348307183
"7899" 7899 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.170654513229523 0.00222351848638325 0.481387348307183
"7900" 7900 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.170632911392405 0.00222351848638325 0.481387348307183
"7901" 7901 -80.4284600981501 -5.54462643670664 -74.8838336614435 0.170611315023415 0.00222351848638325 0.481387348307183
"7902" 7902 -83.8436039503656 -5.3831870972897 -78.4604168530759 0.170716274360921 0.00231329524296578 0.457514337790883
"7903" 7903 -83.8436039503656 -5.3831870972897 -78.4604168530759 0.170694672909022 0.00231329524296578 0.457514337790883
"7904" 7904 -83.8436039503656 -5.3831870972897 -78.4604168530759 0.170673076923077 0.00231329524296578 0.457514337790883
"7905" 7905 -82.2931000421471 -5.42655702730819 -76.8665430148389 0.170777988614801 0.002198398601828 0.463959685279354
"7906" 7906 -82.2931000421471 -5.42655702730819 -76.8665430148389 0.170756387553757 0.002198398601828 0.463959685279354
"7907" 7907 -82.2931000421471 -5.42655702730819 -76.8665430148389 0.170734791956494 0.002198398601828 0.463959685279354
"7908" 7908 -82.2931000421471 -5.42655702730819 -76.8665430148389 0.170713201820941 0.002198398601828 0.463959685279354
"7909" 7909 -81.6134407033704 -5.35477278823747 -76.258667915133 0.170818055379947 0.00223629936635545 0.453276830753489
"7910" 7910 -81.6134407033704 -5.35477278823747 -76.258667915133 0.170796460176991 0.00223629936635545 0.453276830753489
"7911" 7911 -80.3174732654352 -5.40463716469324 -74.912836100742 0.170901276703324 0.00225803856773346 0.460705374001045
"7912" 7912 -80.3174732654352 -5.40463716469324 -74.912836100742 0.170879676440849 0.00225803856773346 0.460705374001045
"7913" 7913 -80.3174732654352 -5.40463716469324 -74.912836100742 0.170858081637811 0.00225803856773346 0.460705374001045
"7914" 7914 -80.3174732654352 -5.40463716469324 -74.912836100742 0.170836492292141 0.00225803856773346 0.460705374001045
"7915" 7915 -80.3174732654352 -5.40463716469324 -74.912836100742 0.170814908401769 0.00225803856773346 0.460705374001045
"7916" 7916 -80.3174732654352 -5.40463716469324 -74.912836100742 0.170793329964629 0.00225803856773346 0.460705374001045
"7917" 7917 -80.3174732654352 -5.40463716469324 -74.912836100742 0.170771756978654 0.00225803856773346 0.460705374001045
"7918" 7918 -80.3174732654352 -5.40463716469324 -74.912836100742 0.170750189441778 0.00225803856773346 0.460705374001045
"7919" 7919 -80.3174732654352 -5.40463716469324 -74.912836100742 0.170728627351938 0.00225803856773346 0.460705374001045
"7920" 7920 -80.3174732654352 -5.40463716469324 -74.912836100742 0.170707070707071 0.00225803856773346 0.460705374001045
"7921" 7921 -80.3174732654352 -5.40463716469324 -74.912836100742 0.170685519505113 0.00225803856773346 0.460705374001045
"7922" 7922 -80.3174732654352 -5.40463716469324 -74.912836100742 0.170663973744004 0.00225803856773346 0.460705374001045
"7923" 7923 -80.3174732654352 -5.40463716469324 -74.912836100742 0.170642433421684 0.00225803856773346 0.460705374001045
"7924" 7924 -80.3174732654352 -5.40463716469324 -74.912836100742 0.170620898536093 0.00225803856773346 0.460705374001045
"7925" 7925 -80.3174732654352 -5.40463716469324 -74.912836100742 0.170599369085174 0.00225803856773346 0.460705374001045
"7926" 7926 -81.7216619224476 -5.4030079609121 -76.3186539615355 0.170704012112036 0.00220931482025687 0.460463233058502
"7927" 7927 -81.7216619224476 -5.4030079609121 -76.3186539615355 0.170682477608175 0.00220931482025687 0.460463233058502
"7928" 7928 -81.7216619224476 -5.4030079609121 -76.3186539615355 0.170660948536831 0.00220931482025687 0.460463233058502
"7929" 7929 -81.8223389503128 -5.36343799018299 -76.4589009601298 0.170765544204818 0.002222277549842 0.454570397806678
"7930" 7930 -81.8223389503128 -5.36343799018299 -76.4589009601298 0.170744010088272 0.002222277549842 0.454570397806678
"7931" 7931 -81.8223389503128 -5.36343799018299 -76.4589009601298 0.170722481402093 0.002222277549842 0.454570397806678
"7932" 7932 -81.8223389503128 -5.36343799018299 -76.4589009601298 0.170700958144226 0.002222277549842 0.454570397806678
"7933" 7933 -81.8223389503128 -5.36343799018299 -76.4589009601298 0.170679440312618 0.002222277549842 0.454570397806678
"7934" 7934 -80.5634343232979 -5.48749020117539 -75.0759441221225 0.170783967733804 0.00221650380702519 0.472973705646235
"7935" 7935 -80.5634343232979 -5.48749020117539 -75.0759441221225 0.170762444864524 0.00221650380702519 0.472973705646235
"7936" 7936 -80.5634343232979 -5.48749020117539 -75.0759441221225 0.170740927419355 0.00221650380702519 0.472973705646235
"7937" 7937 -80.5634343232979 -5.48749020117539 -75.0759441221225 0.170719415396245 0.00221650380702519 0.472973705646235
"7938" 7938 -81.614122260224 -5.63154938512701 -75.982572875097 0.170823885109599 0.00222952087041119 0.494126546224375
"7939" 7939 -81.614122260224 -5.63154938512701 -75.982572875097 0.17080236805643 0.00222952087041119 0.494126546224375
"7940" 7940 -81.614122260224 -5.63154938512701 -75.982572875097 0.170780856423174 0.00222952087041119 0.494126546224375
"7941" 7941 -81.4547904531243 -5.48885139776797 -75.9659390553564 0.170885278932124 0.00230495203130656 0.473174563243057
"7942" 7942 -81.2732635816297 -5.37227802879519 -75.9009855528346 0.1709896751448 0.00223105895434349 0.455888878783184
"7943" 7943 -81.2732635816297 -5.37227802879519 -75.9009855528346 0.170968148054891 0.00223105895434349 0.455888878783184
"7944" 7944 -81.2732635816297 -5.37227802879519 -75.9009855528346 0.170946626384693 0.00223105895434349 0.455888878783184
"7945" 7945 -81.2732635816297 -5.37227802879519 -75.9009855528346 0.170925110132159 0.00223105895434349 0.455888878783184
"7946" 7946 -81.2732635816297 -5.37227802879519 -75.9009855528346 0.170903599295243 0.00223105895434349 0.455888878783184
"7947" 7947 -81.2732635816297 -5.37227802879519 -75.9009855528346 0.170882093871901 0.00223105895434349 0.455888878783184
"7948" 7948 -82.2735436903084 -5.46613417636155 -76.8074095139469 0.170986411675893 0.00231238093314807 0.469819604625648
"7949" 7949 -80.4063845283038 -5.47068068531297 -74.9357038429908 0.171090703233111 0.00228773906285768 0.470491534827569
"7950" 7950 -80.4063845283038 -5.47068068531297 -74.9357038429908 0.171069182389937 0.00228773906285768 0.470491534827569
"7951" 7951 -80.4063845283038 -5.47068068531297 -74.9357038429908 0.171047666960131 0.00228773906285768 0.470491534827569
"7952" 7952 -80.4063845283038 -5.47068068531297 -74.9357038429908 0.17102615694165 0.00228773906285768 0.470491534827569
"7953" 7953 -80.4063845283038 -5.47068068531297 -74.9357038429908 0.171004652332453 0.00228773906285768 0.470491534827569
"7954" 7954 -80.3994331555084 -5.39900442662242 -75.000428728886 0.171108876037214 0.00225476346778707 0.45986804864329
"7955" 7955 -80.3994331555084 -5.39900442662242 -75.000428728886 0.171087366436204 0.00225476346778707 0.45986804864329
"7956" 7956 -80.3994331555084 -5.39900442662242 -75.000428728886 0.171065862242333 0.00225476346778707 0.45986804864329
"7957" 7957 -80.3994331555084 -5.39900442662242 -75.000428728886 0.171044363453563 0.00225476346778707 0.45986804864329
"7958" 7958 -80.3994331555084 -5.39900442662242 -75.000428728886 0.171022870067856 0.00225476346778707 0.45986804864329
"7959" 7959 -80.3994331555084 -5.39900442662242 -75.000428728886 0.171001382083176 0.00225476346778707 0.45986804864329
"7960" 7960 -80.8470413328456 -5.37877450632485 -75.4682668265208 0.171105527638191 0.00225279565196493 0.4568570709329
"7961" 7961 -80.8470413328456 -5.37877450632485 -75.4682668265208 0.171084034669011 0.00225279565196493 0.4568570709329
"7962" 7962 -80.8470413328456 -5.37877450632485 -75.4682668265208 0.171062547098719 0.00225279565196493 0.4568570709329
"7963" 7963 -80.8470413328456 -5.37877450632485 -75.4682668265208 0.171041064925279 0.00225279565196493 0.4568570709329
"7964" 7964 -80.8470413328456 -5.37877450632485 -75.4682668265208 0.17101958814666 0.00225279565196493 0.4568570709329
"7965" 7965 -80.8470413328456 -5.37877450632485 -75.4682668265208 0.170998116760829 0.00225279565196493 0.4568570709329
"7966" 7966 -80.8470413328456 -5.37877450632485 -75.4682668265208 0.170976650765754 0.00225279565196493 0.4568570709329
"7967" 7967 -80.8470413328456 -5.37877450632485 -75.4682668265208 0.170955190159408 0.00225279565196493 0.4568570709329
"7968" 7968 -80.8470413328456 -5.37877450632485 -75.4682668265208 0.170933734939759 0.00225279565196493 0.4568570709329
"7969" 7969 -80.8470413328456 -5.37877450632485 -75.4682668265208 0.170912285104781 0.00225279565196493 0.4568570709329
"7970" 7970 -80.8470413328456 -5.37877450632485 -75.4682668265208 0.170890840652447 0.00225279565196493 0.4568570709329
"7971" 7971 -80.8470413328456 -5.37877450632485 -75.4682668265208 0.17086940158073 0.00225279565196493 0.4568570709329
"7972" 7972 -80.8470413328456 -5.37877450632485 -75.4682668265208 0.170847967887607 0.00225279565196493 0.4568570709329
"7973" 7973 -80.8470413328456 -5.37877450632485 -75.4682668265208 0.170826539571052 0.00225279565196493 0.4568570709329
"7974" 7974 -80.8470413328456 -5.37877450632485 -75.4682668265208 0.170805116629044 0.00225279565196493 0.4568570709329
"7975" 7975 -80.8470413328456 -5.37877450632485 -75.4682668265208 0.170783699059561 0.00225279565196493 0.4568570709329
"7976" 7976 -80.8470413328456 -5.37877450632485 -75.4682668265208 0.170762286860582 0.00225279565196493 0.4568570709329
"7977" 7977 -80.8470413328456 -5.37877450632485 -75.4682668265208 0.170740880030087 0.00225279565196493 0.4568570709329
"7978" 7978 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.170844823263976 0.00226889524800636 0.476290000440435
"7979" 7979 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.17082341145507 0.00226889524800636 0.476290000440435
"7980" 7980 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.170802005012531 0.00226889524800636 0.476290000440435
"7981" 7981 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.170780603934344 0.00226889524800636 0.476290000440435
"7982" 7982 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.170759208218492 0.00226889524800636 0.476290000440435
"7983" 7983 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.170737817862959 0.00226889524800636 0.476290000440435
"7984" 7984 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.170716432865731 0.00226889524800636 0.476290000440435
"7985" 7985 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.170695053224797 0.00226889524800636 0.476290000440435
"7986" 7986 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.170673678938142 0.00226889524800636 0.476290000440435
"7987" 7987 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.170652310003756 0.00226889524800636 0.476290000440435
"7988" 7988 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.170630946419629 0.00226889524800636 0.476290000440435
"7989" 7989 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.170609588183753 0.00226889524800636 0.476290000440435
"7990" 7990 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.170588235294118 0.00226889524800636 0.476290000440435
"7991" 7991 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.170566887748717 0.00226889524800636 0.476290000440435
"7992" 7992 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.170545545545546 0.00226889524800636 0.476290000440435
"7993" 7993 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.170524208682597 0.00226889524800636 0.476290000440435
"7994" 7994 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.170502877157868 0.00226889524800636 0.476290000440435
"7995" 7995 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.170481550969356 0.00226889524800636 0.476290000440435
"7996" 7996 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.170460230115058 0.00226889524800636 0.476290000440435
"7997" 7997 -79.5010076279547 -5.50998251545391 -73.9910251125008 0.170438914592972 0.00226889524800636 0.476290000440435
"7998" 7998 -79.7393019756473 -5.5330425939711 -74.2062593816762 0.170542635658915 0.00227572795137345 0.479684331704464
"7999" 7999 -79.7393019756473 -5.5330425939711 -74.2062593816762 0.170521315164396 0.00227572795137345 0.479684331704464
"8000" 8000 -79.7393019756473 -5.5330425939711 -74.2062593816762 0.1705 0.00227572795137345 0.479684331704464
"8001" 8001 -79.7393019756473 -5.5330425939711 -74.2062593816762 0.17047869016373 0.00227572795137345 0.479684331704464
"8002" 8002 -79.7393019756473 -5.5330425939711 -74.2062593816762 0.170457385653587 0.00227572795137345 0.479684331704464
"8003" 8003 -80.0146222771365 -5.42585151604287 -74.5887707610936 0.170561039610146 0.00224005664943582 0.463855042908162
"8004" 8004 -80.0146222771365 -5.42585151604287 -74.5887707610936 0.170539730134933 0.00224005664943582 0.463855042908162
"8005" 8005 -80.0146222771365 -5.42585151604287 -74.5887707610936 0.17051842598376 0.00224005664943582 0.463855042908162
"8006" 8006 -80.0146222771365 -5.42585151604287 -74.5887707610936 0.170497127154634 0.00224005664943582 0.463855042908162
"8007" 8007 -80.0146222771365 -5.42585151604287 -74.5887707610936 0.17047583364556 0.00224005664943582 0.463855042908162
"8008" 8008 -80.2438591565592 -5.40724102955218 -74.836618127007 0.170579420579421 0.0022557747216302 0.46109229761939
"8009" 8009 -80.2438591565592 -5.40724102955218 -74.836618127007 0.170558122112623 0.0022557747216302 0.46109229761939
"8010" 8010 -80.2438591565592 -5.40724102955218 -74.836618127007 0.170536828963795 0.0022557747216302 0.46109229761939
"8011" 8011 -80.2438591565592 -5.40724102955218 -74.836618127007 0.170515541130945 0.0022557747216302 0.46109229761939
"8012" 8012 -80.2438591565592 -5.40724102955218 -74.836618127007 0.170494258612082 0.0022557747216302 0.46109229761939
"8013" 8013 -80.2438591565592 -5.40724102955218 -74.836618127007 0.170472981405217 0.0022557747216302 0.46109229761939
"8014" 8014 -79.8638561615492 -5.48135527869146 -74.3825008828577 0.170576491140504 0.00222981229532118 0.472068175502156
"8015" 8015 -79.8638561615492 -5.48135527869146 -74.3825008828577 0.170555208983157 0.00222981229532118 0.472068175502156
"8016" 8016 -79.8638561615492 -5.48135527869146 -74.3825008828577 0.170533932135729 0.00222981229532118 0.472068175502156
"8017" 8017 -79.8638561615492 -5.48135527869146 -74.3825008828577 0.170512660596233 0.00222981229532118 0.472068175502156
"8018" 8018 -79.8638561615492 -5.48135527869146 -74.3825008828577 0.170491394362684 0.00222981229532118 0.472068175502156
"8019" 8019 -79.8638561615492 -5.48135527869146 -74.3825008828577 0.170470133433096 0.00222981229532118 0.472068175502156
"8020" 8020 -79.8638561615492 -5.48135527869146 -74.3825008828577 0.170448877805486 0.00222981229532118 0.472068175502156
"8021" 8021 -80.3420737883264 -5.5306151042433 -74.8114586840831 0.170552300211944 0.00228952179578434 0.479327278198131
"8022" 8022 -80.3420737883264 -5.5306151042433 -74.8114586840831 0.170531039640987 0.00228952179578434 0.479327278198131
"8023" 8023 -80.6111580536673 -5.39538480531317 -75.2157732483542 0.170634426025178 0.00223649746521575 0.459329744028844
"8024" 8024 -80.6111580536673 -5.39538480531317 -75.2157732483542 0.170613160518445 0.00223649746521575 0.459329744028844
"8025" 8025 -80.6111580536673 -5.39538480531317 -75.2157732483542 0.170591900311526 0.00223649746521575 0.459329744028844
"8026" 8026 -80.6111580536673 -5.39538480531317 -75.2157732483542 0.170570645402442 0.00223649746521575 0.459329744028844
"8027" 8027 -82.7827562713236 -5.33467968377741 -77.4480765875462 0.17067397533325 0.00221958118521757 0.450272710956968
"8028" 8028 -82.7827562713236 -5.33467968377741 -77.4480765875462 0.170652715495765 0.00221958118521757 0.450272710956968
"8029" 8029 -82.7827562713236 -5.33467968377741 -77.4480765875462 0.170631460954042 0.00221958118521757 0.450272710956968
"8030" 8030 -82.7827562713236 -5.33467968377741 -77.4480765875462 0.170610211706102 0.00221958118521757 0.450272710956968
"8031" 8031 -82.7827562713236 -5.33467968377741 -77.4480765875462 0.170588967749969 0.00221958118521757 0.450272710956968
"8032" 8032 -82.7827562713236 -5.33467968377741 -77.4480765875462 0.170567729083665 0.00221958118521757 0.450272710956968
"8033" 8033 -82.7827562713236 -5.33467968377741 -77.4480765875462 0.170546495705216 0.00221958118521757 0.450272710956968
"8034" 8034 -82.7827562713236 -5.33467968377741 -77.4480765875462 0.170525267612646 0.00221958118521757 0.450272710956968
"8035" 8035 -82.7827562713236 -5.33467968377741 -77.4480765875462 0.170504044803983 0.00221958118521757 0.450272710956968
"8036" 8036 -82.7827562713236 -5.33467968377741 -77.4480765875462 0.170482827277252 0.00221958118521757 0.450272710956968
"8037" 8037 -82.7827562713236 -5.33467968377741 -77.4480765875462 0.170461615030484 0.00221958118521757 0.450272710956968
"8038" 8038 -82.7827562713236 -5.33467968377741 -77.4480765875462 0.170440408061707 0.00221958118521757 0.450272710956968
"8039" 8039 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170543599950243 0.00224513877269964 0.481761044535915
"8040" 8040 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170522388059701 0.00224513877269964 0.481761044535915
"8041" 8041 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170501181445094 0.00224513877269964 0.481761044535915
"8042" 8042 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170479980104452 0.00224513877269964 0.481761044535915
"8043" 8043 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170458784035808 0.00224513877269964 0.481761044535915
"8044" 8044 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170437593237195 0.00224513877269964 0.481761044535915
"8045" 8045 -79.6113587201012 -5.54716952303615 -74.064189197065 0.17041640770665 0.00224513877269964 0.481761044535915
"8046" 8046 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170395227442207 0.00224513877269964 0.481761044535915
"8047" 8047 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170374052441904 0.00224513877269964 0.481761044535915
"8048" 8048 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170352882703777 0.00224513877269964 0.481761044535915
"8049" 8049 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170331718225867 0.00224513877269964 0.481761044535915
"8050" 8050 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170310559006211 0.00224513877269964 0.481761044535915
"8051" 8051 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170289405042852 0.00224513877269964 0.481761044535915
"8052" 8052 -79.6113587201012 -5.54716952303615 -74.064189197065 0.17026825633383 0.00224513877269964 0.481761044535915
"8053" 8053 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170247112877189 0.00224513877269964 0.481761044535915
"8054" 8054 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170225974670971 0.00224513877269964 0.481761044535915
"8055" 8055 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170204841713222 0.00224513877269964 0.481761044535915
"8056" 8056 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170183714001986 0.00224513877269964 0.481761044535915
"8057" 8057 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170162591535311 0.00224513877269964 0.481761044535915
"8058" 8058 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170141474311243 0.00224513877269964 0.481761044535915
"8059" 8059 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170120362327832 0.00224513877269964 0.481761044535915
"8060" 8060 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170099255583127 0.00224513877269964 0.481761044535915
"8061" 8061 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170078154075177 0.00224513877269964 0.481761044535915
"8062" 8062 -79.6113587201012 -5.54716952303615 -74.064189197065 0.170057057802034 0.00224513877269964 0.481761044535915
"8063" 8063 -80.5417685414276 -5.39326703559682 -75.1485015058308 0.170159990078135 0.00225694873302829 0.459014706198677
"8064" 8064 -80.5417685414276 -5.39326703559682 -75.1485015058308 0.170138888888889 0.00225694873302829 0.459014706198677
"8065" 8065 -80.5417685414276 -5.39326703559682 -75.1485015058308 0.170117792932424 0.00225694873302829 0.459014706198677
"8066" 8066 -80.5417685414276 -5.39326703559682 -75.1485015058308 0.170096702206794 0.00225694873302829 0.459014706198677
"8067" 8067 -80.5417685414276 -5.39326703559682 -75.1485015058308 0.170075616710053 0.00225694873302829 0.459014706198677
"8068" 8068 -80.5417685414276 -5.39326703559682 -75.1485015058308 0.170054536440258 0.00225694873302829 0.459014706198677
"8069" 8069 -80.0269018880201 -5.52847055391494 -74.4984313341052 0.170157392489776 0.00228339439010557 0.479011791204446
"8070" 8070 -79.6993023193626 -5.56821369599368 -74.131088623369 0.170260223048327 0.00225744919702915 0.48485099131238
"8071" 8071 -79.6993023193626 -5.56821369599368 -74.131088623369 0.170239127741296 0.00225744919702915 0.48485099131238
"8072" 8072 -79.6993023193626 -5.56821369599368 -74.131088623369 0.170218037661051 0.00225744919702915 0.48485099131238
"8073" 8073 -79.6993023193626 -5.56821369599368 -74.131088623369 0.170196952805648 0.00225744919702915 0.48485099131238
"8074" 8074 -81.0666267452171 -5.63109833230276 -75.4355284129144 0.170299727520436 0.00227991019992118 0.494060608263091
"8075" 8075 -81.0666267452171 -5.63109833230276 -75.4355284129144 0.170278637770898 0.00227991019992118 0.494060608263091
"8076" 8076 -81.0666267452171 -5.63109833230276 -75.4355284129144 0.17025755324418 0.00227991019992118 0.494060608263091
"8077" 8077 -81.0666267452171 -5.63109833230276 -75.4355284129144 0.170236473938343 0.00227991019992118 0.494060608263091
"8078" 8078 -81.0666267452171 -5.63109833230276 -75.4355284129144 0.170215399851448 0.00227991019992118 0.494060608263091
"8079" 8079 -83.1530679954062 -5.49908893570204 -77.6539790597042 0.170318108676816 0.00218867218412211 0.474684539201336
"8080" 8080 -80.6305158568242 -5.3999991702866 -75.2305166865376 0.170420792079208 0.00226860574804608 0.460015952982708
"8081" 8081 -80.6305158568242 -5.3999991702866 -75.2305166865376 0.170399703007054 0.00226860574804608 0.460015952982708
"8082" 8082 -81.3086495249238 -5.38181233835329 -75.9268371865705 0.170502350903242 0.00222391254002778 0.457309594591494
"8083" 8083 -81.3086495249238 -5.38181233835329 -75.9268371865705 0.17048125695905 0.00222391254002778 0.457309594591494
"8084" 8084 -81.3086495249238 -5.38181233835329 -75.9268371865705 0.170460168233548 0.00222391254002778 0.457309594591494
"8085" 8085 -82.1349390702134 -5.41730977846414 -76.7176292917492 0.170562770562771 0.00220135914199515 0.462587594997265
"8086" 8086 -82.1349390702134 -5.41730977846414 -76.7176292917492 0.170541676972545 0.00220135914199515 0.462587594997265
"8087" 8087 -82.1349390702134 -5.41730977846414 -76.7176292917492 0.170520588598986 0.00220135914199515 0.462587594997265
"8088" 8088 -81.4988210418203 -5.35893760225345 -76.1398834395668 0.170623145400593 0.00223609168007627 0.453898711721859
"8089" 8089 -81.4988210418203 -5.35893760225345 -76.1398834395668 0.170602052169613 0.00223609168007627 0.453898711721859
"8090" 8090 -81.4988210418203 -5.35893760225345 -76.1398834395668 0.170580964153276 0.00223609168007627 0.453898711721859
"8091" 8091 -81.4988210418203 -5.35893760225345 -76.1398834395668 0.170559881349648 0.00223609168007627 0.453898711721859
"8092" 8092 -81.4988210418203 -5.35893760225345 -76.1398834395668 0.170538803756797 0.00223609168007627 0.453898711721859
"8093" 8093 -81.4988210418203 -5.35893760225345 -76.1398834395668 0.170517731372791 0.00223609168007627 0.453898711721859
"8094" 8094 -81.4988210418203 -5.35893760225345 -76.1398834395668 0.170496664195701 0.00223609168007627 0.453898711721859
"8095" 8095 -81.4988210418203 -5.35893760225345 -76.1398834395668 0.170475602223595 0.00223609168007627 0.453898711721859
"8096" 8096 -81.4988210418203 -5.35893760225345 -76.1398834395668 0.170454545454545 0.00223609168007627 0.453898711721859
"8097" 8097 -81.4988210418203 -5.35893760225345 -76.1398834395668 0.170433493886625 0.00223609168007627 0.453898711721859
"8098" 8098 -81.4988210418203 -5.35893760225345 -76.1398834395668 0.170412447517906 0.00223609168007627 0.453898711721859
"8099" 8099 -81.4988210418203 -5.35893760225345 -76.1398834395668 0.170391406346463 0.00223609168007627 0.453898711721859
"8100" 8100 -81.4988210418203 -5.35893760225345 -76.1398834395668 0.17037037037037 0.00223609168007627 0.453898711721859
"8101" 8101 -81.4988210418203 -5.35893760225345 -76.1398834395668 0.170349339587705 0.00223609168007627 0.453898711721859
"8102" 8102 -79.8712462704057 -5.42904237680205 -74.4422038936037 0.170451740311034 0.00225472752809656 0.464328263305433
"8103" 8103 -79.8712462704057 -5.42904237680205 -74.4422038936037 0.17043070467728 0.00225472752809656 0.464328263305433
"8104" 8104 -79.8712462704057 -5.42904237680205 -74.4422038936037 0.170409674234946 0.00225472752809656 0.464328263305433
